phi [°]		h [mT]		t [s]				Sij [dB/mm]
-85.50		-56.00		9.6644295302013540285273248e-10	-1.19247724012755185185597e-01
-85.50		-54.00		9.7091722595078407925528785e-10	-1.46964103598739487255287e-01
-85.50		-52.00		1.0648769574944062837089506e-09	-1.73764847486970630541236e-01
-85.50		-50.00		9.8434004474273010846295395e-10	-2.20033320637381041295910e-01
-85.50		-48.00		9.8434004474273010846295395e-10	-2.64393435665795650812981e-01
-85.50		-46.00		8.3221476510067273263181039e-10	-3.16603329342293182691037e-01
-85.50		-44.00		9.4407158836689202083995565e-10	-3.56865961284065280612054e-01
-85.50		-42.00		9.5749440715883805004762175e-10	-3.96832020760085724120358e-01
-85.50		-40.00		1.0559284116331089309038398e-09	-4.36282176215532446761358e-01
-85.50		-38.00		1.0738255033557036365140613e-09	-4.61424023460941579166672e-01
-85.50		-36.00		1.0827740492170009893191720e-09	-4.70432871483779158072736e-01
-85.50		-34.00		1.0917225950782983421242828e-09	-4.61495718582429159670966e-01
-85.50		-32.00		1.0917225950782983421242828e-09	-4.34100679993536631151585e-01
-85.50		-30.00		9.7986577181208143206039858e-10	-3.91418775790966788630243e-01
-85.50		-28.00		9.4407158836689202083995565e-10	-3.44202242145413783713792e-01
-85.50		-26.00		1.0693512304250549601115059e-09	-2.79108768580542343507034e-01
-85.50		-24.00		1.0827740492170009893191720e-09	-2.19128352274991472503629e-01
-85.50		-22.00		1.0917225950782983421242828e-09	-1.66176066314852655114720e-01
-85.50		-20.00		1.0961968680089470185268381e-09	-1.24742854366603136972991e-01
-85.50		-18.00		9.8881431767337878486550932e-10	-9.69474076131338208250909e-02
-85.50		-16.00		9.8881431767337878486550932e-10	-7.27925658552237425658049e-02
-85.50		-14.00		1.1856823266219205465779455e-09	-7.58950506113807432662099e-02
-85.50		-12.00		1.1991051454138665757856116e-09	-6.71253660393855283716746e-02
-85.50		-10.00		1.0782997762863523129166167e-09	-4.96440306738650527496048e-02
-85.50		-8.00		9.6196868008948672645017712e-10	-3.82922041665353304895625e-02
-85.50		-6.00		1.1677852348993258409677240e-09	-1.43988295868819598383181e-02
-85.50		-4.00		8.6800894854586297103286587e-10	-2.58366303025733268228237e-02
-85.50		-2.00		3.9821029082774109201901260e-10	-3.95258279557192133274457e-03
-85.50		0.00		1.0827740492170009893191720e-09	-1.36525176169265349823689e-01
-85.50		2.00		4.0268456375838987181914453e-10	-4.27187158015595452864588e-03
-85.50		4.00		8.7248322147651175083299781e-10	-2.92809937120027813373113e-02
-85.50		6.00		1.1722595078299745173702794e-09	-1.62516084668622405595695e-02
